id,title,author,genre,story,thumbnail_url,webtoon_url
115,너무 잘 보이는 그녀,DoWn,로맨스,"10.0+a 시력을 숨기고 살던 ‘하연희’는 모기를 잡으려다 누군가의 뺨을 때리게 된다.
그런데 그 사람이 우리 회사 최연소, 여직원들의 아이돌! 유정안 대표님?!!
정안은 연희의 시력을 이용해 사내스파이를 잡으려 하는데….
스파이도 잡고, 대표님 마음도 사로잡아버린 연희와 까칠한 대표님 정안의 안구 정화 로맨스.",https://image-comic.pstatic.net/webtoon/804159/thumbnail/thumbnail_IMAG21_b9fc1221-fc8e-451b-aeeb-fe46bbfe504a.jpg,https://comic.naver.com/webtoon/list?titleId=804159&tab=dailyPlus
116,괴담게임,미레,스릴러,"“참가를 환영합니다. 플레이어.”
베일에 싸인 게임, ‘괴담 게임’에 의해 형을 잃은 소년, 강민.
그로부터 5년, 형을 찾고 싶다면 게임에 참여하라는 의문의 전화를 받는다.
제안을 수락하자, 눈앞에 괴담이 나타나기 시작한다.
포기는 곧 죽음. 모든 것을 끝낼 방법은, 게임의 엔딩을 보는 것.
강민은 엔딩에 도달해 형을 찾아낼 수 있을까?",https://image-comic.pstatic.net/webtoon/808732/thumbnail/thumbnail_IMAG21_a4b55c0b-20de-49b9-bebf-ce28fe02d364.jpg,https://comic.naver.com/webtoon/list?titleId=808732&tab=dailyPlus
117,악당의 끝은 선택이 아니다,티바,판타지,"진부하기 짝이 없는 로맨스 소설 속 악녀로 빙의한 채, 예정된 죽음에 정면으로 맞서는 이벨리아. 
스토리를 비틀어보려고 할수록 원작 그 자체가 그녀의 존재를 지우려 한다.
이벨리아는 본인을 죽이러 온 암살자 리프와 손을 잡고, 죽지 않기 위해 처절한 사투를 벌인다.",https://image-comic.pstatic.net/webtoon/814125/thumbnail/thumbnail_IMAG21_936a4228-eec7-4482-a2dc-af4543742d8e.jpg,https://comic.naver.com/webtoon/list?titleId=814125&tab=dailyPlus
118,소중한 날은 언제나 비가 내린다,RYO,로맨스,"결코 해선 안 될 사랑이란게 정말 있는걸까?
24살을 앞두고 5년동안 사귄 남자친구와 이별 후 도쿄로 상경해 그곳에서 여러 새로운 인연을 만나게 된다.
17살 연상의 마에노와 고등학교 선배인 카사자키.
새로운 사랑에 망설이며, 어엿한 어른 여자로서 성장해 간다.",https://image-comic.pstatic.net/webtoon/791737/thumbnail/thumbnail_IMAG21_3544439981134066022.jpg,https://comic.naver.com/webtoon/list?titleId=791737&tab=dailyPlus
119,싱글브로,아린,드라마,"냉동인간의 해동화가 보편화된 시기, 깨어난 아홉 살짜리 형을 맞이한 야구 실패생 스물아홉 동생 동원. 
그는 같은 얼굴을 한 형원이 다른 길을 갔으면 하지만, 아홉 살 형원의 꿈은 여전히 한양의 4번 타자다.
형에게 상처주지 않고 꿈을 포기하게 만들고 싶은 동원과, 그저 동원과 함께 야구하는 것이 행복한 형원. 
이 동상이몽은 과연 지속될 수 있을까?",https://image-comic.pstatic.net/webtoon/797761/thumbnail/thumbnail_IMAG21_4134978695669559653.jpg,https://comic.naver.com/webtoon/list?titleId=797761&tab=dailyPlus
120,세기말 데빌,섀이,판타지,"하늘에선 재가 내리고 땅에선 악마들이 기어다닌다.
소중한 것을 잃어버린 소녀와 헌터는 멸망한 세상을 여행한다.
살아남기 위해, 무엇을 위해 살아가야 할지 찾기위해.",https://image-comic.pstatic.net/webtoon/804418/thumbnail/thumbnail_IMAG21_c444df06-f06a-488d-bbf9-7479a28c9475.jpg,https://comic.naver.com/webtoon/list?titleId=804418&tab=dailyPlus
121,나는 여왕이다휴재,율페,로맨스,"고생만 하다 죽은 책 속 주인공 오필리아를 답답하다 느끼던 중, 갑자기 말을 걸어온 오필리아에 의해 빙의하게 된다.
여주의 몸으로 깨어났는데 다행히 아직 막장으로 흘러가기 전.
미래의 오필리아를 만나 자신이 여왕이 된 모습을 봤다며 미래를 바꿀 도박을 시작한다.
여러 시련과 고난 속 여왕이 되었지만 이 후 미래는 알지 못하는데....",https://image-comic.pstatic.net/webtoon/797728/thumbnail/thumbnail_IMAG21_7004614984478175842.jpg,https://comic.naver.com/webtoon/list?titleId=797728&tab=dailyPlus
122,이단,세모,액션,"초라한 행색에 거친 싸움 실력, 그러나 겉모습과 달리 대한민국 초상위층만 소유할 수 있는 블랙카드를 들고 있는 소년이 한 도시의 일진들을 처단하기 시작한다. 자신의 과거에 대한 키를 쥐고 있는 한 아이를 만나기 위해서...",https://image-comic.pstatic.net/webtoon/805657/thumbnail/thumbnail_IMAG21_c0bc21b7-edfc-406c-a5f7-33d984b8279c.jpg,https://comic.naver.com/webtoon/list?titleId=805657&tab=dailyPlus
123,청춘만개,ALTO,드라마,"3차 세계대전의 발발로 인해 가족과 떨어지게 된 지민과
박사님의 유언에 따라 사람답게 살아가고자 하는 전쟁로봇 오로라(코드Q_001).

종전 이후에도 만연한 착취와 갈등으로 결성된 저항군,
세계는 또 다시 위태롭게 출렁인다.
거대한 시대의 파도에 맞서는 '제 2의 잃어버린 세대', 그들의 성장 드라마.",https://image-comic.pstatic.net/webtoon/812352/thumbnail/thumbnail_IMAG21_8a94d8d3-bb74-454b-beb9-69cf912c620b.jpg,https://comic.naver.com/webtoon/list?titleId=812352&tab=dailyPlus
124,"울어주세요, 황태자님휴재",Duck담,로맨스,"소문이 안 좋은 황태자의 비 후보가 된 대공가의 영애 '리베라'. 
황태자와 최악의 첫 만남 이후 이 결혼을 피하기 위한 한 가지 방법을 듣는다.
바로 황태자가 가진 기적의 힘, 축복의 눈물을 얻어내는 것.
그런데 황태자는 찔러도 눈물 한 방울 나오지 않는 사람이었는데…",https://image-comic.pstatic.net/webtoon/784845/thumbnail/thumbnail_IMAG21_3546647805636535653.jpg,https://comic.naver.com/webtoon/list?titleId=784845&tab=dailyPlus
125,황녀인데 악녀입니다,한리앙,로맨스,"여성향 연애 육성 시물레이션 게임 ‘황녀를 부탁해’에 중독된 여고생 이소현.
횡단보도를 건너는 중에도 게임을 하다가 트럭에 치이고 만다.
다시 눈 뜬 곳은….
다름아닌 ‘황녀를 부탁해’ 게임 속 황녀 티아니르의 방!
내가 착하고 선하고 똑똑한 최애캐인 황녀가 되다니, 이대로 평생 살 거야!
그런데 잠깐, 왜 다들 나를 보는 눈빛이 안 좋은 거지?
착한 주인공이라고 생각했던 황녀가 사실 최고의 연기력을 자랑하는 악녀라고?!
절대 악녀로 살아갈 수 없다.
티아니르가 된 이소현은 악녀 이미지를 탈바꿈하기로 하는데….",https://image-comic.pstatic.net/webtoon/794779/thumbnail/thumbnail_IMAG21_7004330205919655009.jpg,https://comic.naver.com/webtoon/list?titleId=794779&tab=dailyPlus
126,"숨, 죽이다",환쟁이,스릴러,"비어있는 줄 알았던 저택, 하지만 그곳에선 납치에 이어 사체까지 발견되고! 7살짜리 아들과 그곳을 들렀던 가사도우미, 지윤은 쫓기기 시작한다! 과연 그들은 끝까지 살아남을 수 있을까?!",https://image-comic.pstatic.net/webtoon/804994/thumbnail/thumbnail_IMAG21_6094e0c7-994b-49b8-9729-4603810aac65.jpg,https://comic.naver.com/webtoon/list?titleId=804994&tab=dailyPlus
127,소녀셋 소년셋,찡나,로맨스,"남고와 여고가 붙어있는 고등학교. 남고 학생인 '정달새'는 여고의 청초한 학생 '가나연'을 짝사랑한다. '정달새'는 친한 친구들과 함께 다니며 나연과 친해질 기회를 기다린다. 그러던 어느 날, 시원하게 쌍욕질을 하는 여학생의 목소리를 듣게 되는데... 세상에, 그 여학생의 정체는 '가나연'이다!?",https://image-comic.pstatic.net/webtoon/811664/thumbnail/thumbnail_IMAG21_1e9d27cc-d69b-4d0d-8cde-e8c790e8972e.jpg,https://comic.naver.com/webtoon/list?titleId=811664&tab=dailyPlus
128,사이비 러브,사냥사슴꾼,감성,"악마숭배 컨셉 스트리머 '루시하'로 이중생활을 하고 있는,
사이비 종교와 엮인 상처를 지고 살아가는 N잡러 대학생 백가인.
…그런데 방송을 보고 진짜 악마, '인큐버스'가 나타났다?!
악마, 인간, 그리고… 천사?!

‘사이비’ 아닙니다, 캠퍼스 판타지 로맨스!!",https://image-comic.pstatic.net/webtoon/813403/thumbnail/thumbnail_IMAG21_8acfe881-9770-4010-82eb-ce84778b6a64.jpg,https://comic.naver.com/webtoon/list?titleId=813403&tab=dailyPlus
129,이번 생은 케이팝 리벤지,온달,판타지,"만년 꿈나무, 작곡가 지망생 노파라는 이번에도 자신의 곡 크레딧을 빼앗긴다.
꿈을 포기하려는 찰나, 교통사고를 당하고 눈 떠 보니 10년 전 대학 강의실?
자신의 꿈을 앗아간 이우 엔터테인먼트 대표의 아들 이주혁이 눈 앞에서 웃고 있다.
좋아! 나한테 두 번째 기회가 주어진 거라면 내 모든 걸 걸고 너희를 무너뜨리겠어!!",https://image-comic.pstatic.net/webtoon/814596/thumbnail/thumbnail_IMAG21_3741d814-2816-43f3-8343-b9010f2c9ace.jpg,https://comic.naver.com/webtoon/list?titleId=814596&tab=dailyPlus
130,어둠 속의 닭은 울지 않는다,제이덴티,스릴러,"소설가 지망생 이정.
어느 날부터 시작된 범죄자들을 타깃으로 한 연쇄 살인이 자신의 글을 바탕으로 일어났음을 알게 된다. 묘한 짜릿함을 느낀 이정은 살인자에게 받은 지령을 토대로 살인 소설을 집필하기 시작한다.",https://image-comic.pstatic.net/webtoon/807542/thumbnail/thumbnail_IMAG21_5fccad2f-5c75-439e-869b-31f7d79a2b1c.jpg,https://comic.naver.com/webtoon/list?titleId=807542&tab=dailyPlus
131,헌터 잭휴재,호야,액션,"*<헌터 잭>은 격주로 연재됩니다.*
황폐한 땅 한복판에 버려진 빈민촌. 
잭이 살고 있는 마을에 도시개발업자들이 나타나 떠날 것을 요구한다. 
가진거라곤 빚과 빈곤함 뿐. 당장 3개월 뒤에 떠나기는 턱없이 부족한 재산이다.
그러던 그에게 찾아온 우연한 기회.  뱀파이어 헌터로 살면 제법 돈을 벌 수 있다고 한다. 
더 이상 물러날 곳 없던 그는 앞뒤 가릴 것 없이 헌터로서의 삶에 뛰어들게 된다",https://image-comic.pstatic.net/webtoon/791675/thumbnail/thumbnail_IMAG21_5a4a5699-2ab5-4968-a429-c97ac9a27dcc.jpg,https://comic.naver.com/webtoon/list?titleId=791675&tab=dailyPlus
132,왕은 그림자 숲에 잠든다,HB,로맨스,"황제 이청의 청혼을 거절한 대가로 나라를 잃은 왕, 나루. 
치욕을 안고 도망쳐 온 북방 숲에서 낯선 사내, 호안을 만난다.
나루는 호안의 보살핌으로 몸과 마음을 회복해가지만…. 

점점 엇갈려가는 연정과 가까워지는 복수의 날. 
나루는 사랑과 왕위, 모두를 지킬 수 있을까.",https://image-comic.pstatic.net/webtoon/787463/thumbnail/thumbnail_IMAG21_3545004026324280627.jpg,https://comic.naver.com/webtoon/list?titleId=787463&tab=dailyPlus
133,고양이 키스휴재,건짱,로맨스,"다정한 주인과 위험한 수의사의 구애 속에 자신도 몰랐던 애완 고양이로서의 적성을 깨달아 가는 나날들.
실전, 고양이로 살아가기! 그리고 고양이로 연애하기!",https://image-comic.pstatic.net/webtoon/800775/thumbnail/thumbnail_IMAG21_fbedd1df-d6a3-479c-bd58-1248c88fa2e8.jpg,https://comic.naver.com/webtoon/list?titleId=800775&tab=dailyPlus
134,천신의 요람,임솔이,로맨스,"""하룻밤만 같이 있어주면 안됩니까?"" 
""…딱 하루 만이다.""
 
귀찮았던 그녀에게 특별한 힘이 있음을 알게 된 '카신'은 '다란'을 찾아 나선다. 
서로에게 서로가 필요함을 알게되고 요물들로부터 지켜주겠다는 말에 계약이 성사된다.
시작은 계약관계, 하지만 점차 서로가 신경 쓰이게 되는데…
원수인듯 연인인듯 선인 '카신'과 인간 '다란'의 공생 판타지 로맨스!",https://image-comic.pstatic.net/webtoon/784838/thumbnail/thumbnail_IMAG21_d89cc0e4-59dc-4d17-9c19-d5aa1f658fa9.jpg,https://comic.naver.com/webtoon/list?titleId=784838&tab=dailyPlus
135,금요일에 만나요,게살버거,로맨스,"""나는 금요일이면 남자로 변한다""  

금요일만 되면 남자로 변하는 여자 ‘윤서림’

매주 금요일마다 남친 / 남사친 대행 알바를 해주며 일명 ‘금요일의 남자’로 인기폭발!
그러던 어느 날 모델과 훈남, ‘도승우’의 요청이 들어오게 되는데..
완벽할 것 같았던 그의 다른 모습을 본 서림은 점점 그가 좋아지기 시작한다.

과연 서림은 비밀을 숨기고 승우와 잘 될 수 있을까?",https://image-comic.pstatic.net/webtoon/808073/thumbnail/thumbnail_IMAG21_7e82c2af-cd14-4052-bbff-2b2a4bd46b93.jpg,https://comic.naver.com/webtoon/list?titleId=808073&tab=dailyPlus
136,리얼월드 ; 밸런스붕괴자휴재,콩이,판타지,"게임을 좋아하는 평범한 고등학생 최강우. 어느 날, 어릴 적부터 단골이었던 게임 가게가 폐업한다는 소식을 듣게 된다. 
마지막으로 가게를 찾은 날 가게 주인은 이름 모를 모바일 게임의 QR코드를 건넨다. 
…호기심으로 시작한 이 게임, 뭔가 이상하다!? 처음 받은 미션이 물 3컵 마시는 거라고? 
어이없는 미션을 대수롭지 않게 무시한 그 순간, 실패 벌칙이 현실 세계에서 일어나버렸다!!
점점 위험해지는 미션들 속에서 강우는 자신의 현실을 지켜내야 한다!!",https://image-comic.pstatic.net/webtoon/784842/thumbnail/thumbnail_IMAG21_3761462695181889638.jpg,https://comic.naver.com/webtoon/list?titleId=784842&tab=dailyPlus
137,리얼메이커,리얼메이커,감성,"세상에서 가장 완벽한 남자가 나에게 고백을 해 왔다!?

원하는 건 뭐든지 얻을 수 있고 나 자신도 뭐든지 될 수 있는 그런 세상…에 나는 살고 있다…

세상에서 가장 완벽한 남자가 내 남친이라니!!… 그 뿐이야? 남들에게 보여지는 훌륭한 외모도, 화려한 집도 유행하는 패션, 명품 아이템도 모두 가질 수 있다. 가상현실의 인싸로 사는 세계에서는 말이다. 

그런데, 현실과 가상의 차이가 거의 없는 인싸도 있잖아? 완전 부럽다!!! 

삶이 갈수록 퍽퍽해지고, 환경 문제가 심각해져 가는 무렵, 가상현실이 무섭도록 발전하고 아이돌마저 가상현실로 대체되고 있는 시대가 왔다.

가상현실 아이돌 ‘에단’을 동경하며 가상현실의 패션 디자이너를 꿈꾸는 여고생 ‘염소라’와 가상현실 아이돌이 아닌, 리얼 세계의 아이돌이 되고 싶어하는 남고생 ‘차이헌’ 그리고 차이헌과 현실 아이돌을 결성하게 될 ‘청춘들 – 우주, 휘영, 시온, 지성’의 이야기가 펼쳐진다.",https://image-comic.pstatic.net/webtoon/807336/thumbnail/thumbnail_IMAG21_4d12798f-3573-449a-be8c-2a852d068ac5.jpg,https://comic.naver.com/webtoon/list?titleId=807336&tab=dailyPlus
138,우리가 아니면,세오네,로맨스,결혼식을 일주일 앞둔 예비 신부 ‘이나’는 남자친구와 결혼 문제로 다툰 다음날 제목도 모르는 소설 속 주인공 ‘이브 렉토리’로 빙의 된다. 겁이 많은 이나는 모르는 소설에 빙의 된 것도 무서운데 하필 빙의 된 소설은 완결도 못 내고 연재 중단된 공포 소설?! 게다가 소재는 강령술이라니…! 어딘가 수상해 보이는 렉토리 하우스 안에서 이나는 현실로 돌아갈 수 있을까?,https://image-comic.pstatic.net/webtoon/802939/thumbnail/thumbnail_IMAG21_ab200ebe-1003-4b92-8453-4d048bc47c6e.jpg,https://comic.naver.com/webtoon/list?titleId=802939&tab=dailyPlus
139,용한 동거인,졔,드라마,"기나긴 알바 생활을 청산하고, 그동안 모은 돈으로 한국을 떠나려던 '계천희'.
하지만 실수로 승천을 3개월 앞둔 이무기의 여의주를 건드리고 만다.
""제가 당신 여의주가 됐다구요?!""
자신이 승천하기 전까진 한국을 떠날 수 없다는 이무기 '무룡'.
""그래도 꽤 나쁘지 않을 걸? 여의주는 행운을 부르거든.""
그렇게 인간과 이무기의 용한 동거가 시작되는데...",https://image-comic.pstatic.net/webtoon/808791/thumbnail/thumbnail_IMAG21_729466c1-2f2f-4a06-9b6d-86923ccb021e.jpg,https://comic.naver.com/webtoon/list?titleId=808791&tab=dailyPlus
140,쉿! 페어링 중...,해나,로맨스,"인간과 인공지능의 시대.
무용과 4학년 김구슬은 사교성 수업 과제 ai p234, 성진우와 페어링된다.
하지만 블루투스 불량으로 24시간 붙어있게 되는데...
엄격하고 냉정한 성진우 때문에 불안한 한편, 구슬은 두근거림을 느끼기도 한다.
이 과제 무사히 끝낼 수 있겠지?
인간과 인공지능의 아찔한 캠퍼스 로맨스!

둘은 페어링 될 수 있을까?",https://image-comic.pstatic.net/webtoon/816541/thumbnail/thumbnail_IMAG21_d1f2d382-bbcf-4a1a-be6b-e7d7c573b2d4.jpg,https://comic.naver.com/webtoon/list?titleId=816541&tab=dailyPlus
141,투 두 리스트,RYO,로맨스,"키 큰 남자는 인기 있지! 그런 건 당연하잖아!
키가 큰 연애 초보 오오모리 카즈키는 대학교 1학년이다. 어느 날 집 근처 미술대학에 다니는 키가 작은 연상의 여인을 사랑하게 된다.
좋아하는 사람이 있다는게 이런 기분이 드는구나…
그녀를 만나고 나의 매일은 그야말로...장밋빛! 이라고 생각하는데…
이제보니...연애는 어떻게 하면 좋은 거지?
모든 게 신선하고 모든 게 두근두근 거린다.
누구나 한 번쯤은 겪어 본 '연애의 시작’를실화 이야기를 바탕으로 만들었습니다.",https://image-comic.pstatic.net/webtoon/791686/thumbnail/thumbnail_IMAG21_3905522697142221109.jpg,https://comic.naver.com/webtoon/list?titleId=791686&tab=dailyPlus
142,실버벨,노떼,판타지,"라리아의 행복은 한순간에 무너졌다.
누명을 쓴 왕세자 전하는 닉시아에서 추방당하고 존경하던 왕비 전하는 충격으로 쓰러지셨다.
소중한 사람들을 구하기 위해 닉시아에서 가장 완벽한 기사였던 라리아는 마법에 걸려 개가 된다. 
기억을 잃은 왕세자와 재회하고 닫혀있었던 그의 마음에 조금씩 가까워지며
오늘도 라리아는 개처럼 구른다.",https://image-comic.pstatic.net/webtoon/794192/thumbnail/thumbnail_IMAG21_7364904256045986614.jpg,https://comic.naver.com/webtoon/list?titleId=794192&tab=dailyPlus
143,도와줘우주휴재,설레임,드라마,"일생에 단 한 번, 닿는 순간 원한 것은 무엇이든 이뤄주는 '우주의 기운'을 경험하게 된 한 남자.
그런데 그 순간 원한 것이 하필 온라인에서 유행하는 '사소한 능력' 고르기?!
거기에 '3년 내로 결혼해서 아들도 생기지만 살해를 당한다.'라는 자신의 미래까지 알게 되는데...
어느 날 갑자기 '사소한 초능력자'가 된 남자 '조 우주'의
사랑을 완성하고 죽음을 극복하기 위한 고군분투 로맨스 스릴러.
제발, 도와줘 우주!",https://image-comic.pstatic.net/webtoon/795000/thumbnail/thumbnail_IMAG21_7220737377264152886.jpg,https://comic.naver.com/webtoon/list?titleId=795000&tab=dailyPlus
144,씨앗의 정원,백희,판타지,"1914년 뉴욕. 재벌가 그린우드의 유일의 상속자 윌리엄은 동경하던 삼촌 헨리가 이국의 사막에서 사라졌다는 전보가 도착한 날 그를 찾기로 결심한다. 
그래서 도착한 이국의 땅… 
하지만 삼촌의 흔적을 쫓을수록 전에 알지 못했던 사실들 때문에 혼란에 빠지고 마는데…
이국의 사막 속에 묻힌 신비로운 비밀이 드러난다.",https://image-comic.pstatic.net/webtoon/806264/thumbnail/thumbnail_IMAG21_bd4966ab-98ec-4b9d-b387-c76979c0e438.jpg,https://comic.naver.com/webtoon/list?titleId=806264&tab=dailyPlus
145,화산귀환,LICO,무협/사극,"대 화산파 13대 제자.천하삼대검수 매화검존 청명. 
천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면.
백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다.
......뭐? 화산이 망해? 이게 뭔 개소리야!?",https://image-comic.pstatic.net/webtoon/769209/thumbnail/thumbnail_IMAG21_3511dcdd-6e33-4171-8839-598d6d266215.jpg,https://comic.naver.com/webtoon/list?titleId=769209
146,격기3반,이학,스포츠,"한국이 세계 격투기의 중심이 된 세상. 전국 탑 클래스 격투기 학생들만 모인 남일고에 약골 소년 주지태가 돌연 투입된다.
신체적 약점이 상쇄되는 무술 ‘주짓수’를 통해, 주지태는 격기반의 정점에 오를 수 있을 것인가…?",https://image-comic.pstatic.net/webtoon/701535/thumbnail/thumbnail_IMAG21_2abe5b1a-9104-417f-9995-0db15c6db7be.jpg,https://comic.naver.com/webtoon/list?titleId=701535
147,전지적 독자 시점,UMI,판타지,"'이건 내가 아는 그 전개다'
한순간에 세계가 멸망하고, 새로운 세상이 펼쳐졌다.
오직 나만이 완주했던 소설 세계에서 평범했던 독자의 새로운 삶이 시작된다.",https://image-comic.pstatic.net/webtoon/747269/thumbnail/thumbnail_IMAG21_aabd9952-ff45-47a2-a543-33f19a5c6708.jpg,https://comic.naver.com/webtoon/list?titleId=747269
148,백XX,병장,액션,"정보사(HID) 요원 '백이수'와 범죄 조직의 보스인 쌍둥이 형 '백도경'.
같은 얼굴 다른 삶을 살아온 쌍둥이 형제. 조직에 배신당한 동생은 자신의 신분을 버리고 형이 되기로 한다.
정보사요원, 범죄 조직의 보스가 되다...!",https://image-comic.pstatic.net/webtoon/804862/thumbnail/thumbnail_IMAG21_f1b2f920-5c10-4155-a547-0c25a7132d8f.jpeg,https://comic.naver.com/webtoon/list?titleId=804862
149,나쁜사람,둠스,액션,"착한 남자가 좋다는 그녀의 이상형이 되기 위해 10년 동안 노력했다. 
그런데! 갑자기 나쁜 남자가 좋다는 그녀...

오늘부터 난... 나쁜 남자로 다시 태어난다.",https://image-comic.pstatic.net/webtoon/750184/thumbnail/thumbnail_IMAG21_adfbd65f-18fa-4268-81db-ec88ae4aa8b1.jpg,https://comic.naver.com/webtoon/list?titleId=750184
150,욕망일기Deep,김꿀빨,스릴러,"더욱 더 매운맛으로 돌아온 욕망일기의 새로운 에피소드
인간이라면 누구나 가질법한 욕망,
그것이 현실로 이루어진다면?
그 끝은 과연 행복일까 파멸일까..",https://image-comic.pstatic.net/webtoon/818448/thumbnail/thumbnail_IMAG21_8f02d84a-1c44-412e-8a34-4c9ec09c68ac.jpg,https://comic.naver.com/webtoon/list?titleId=818448
151,어느 마법사의 식당,차씨,판타지,"요리사를 꿈꾸던 내가 사고로 이세계에 떨어졌다. 

몬스터와 마법이 넘쳐나는 판타지 세계이지만 여기라고 식당을 못할 건 없잖아?

그러나 전쟁으로 인해 이세계에 들어오자마자 군대에 끌려가게 되고, 

15년간의 고생 끝에 드디어 나만의 식당을 열게 되는데...",https://image-comic.pstatic.net/webtoon/818888/thumbnail/thumbnail_IMAG21_fa6e7e68-693a-4ce9-b6bd-817b63102f14.jpg,https://comic.naver.com/webtoon/list?titleId=818888
152,염라강림,바른꽃,판타지,"지옥이 망했다.
피가 흘러야 할 황천에는 맑은 물이 흐르고 망자들을 끓이던 솥은 차갑게 식은지 오래다. 


은퇴한 염라대왕은 자신의 행복을 위해 윤회의 길을 택하고자 하지만,
혼란스러워진 지옥과 사라진 자신의 후임 털보로 인해 윤회의 길을 걸을 수 없게 된다.

인간 세상의 신이 되기 위하여 인간계와 지옥을 혼돈에 빠트린 채 사라진 털보를
쫓아 염라는 인간계에 강림하지만, 인간계는 털보의 수작으로 인해 지옥에서 도망친 망자들이 세상을 혼란케 하고 있었다. 

염라는 지옥명부의 힘을 빌려 인간을 지키는 ‘장의사’들과 힘을 합쳐 털보를 잡아
세상을 원래대로 돌려놓기 위해 고군분투한다.

과연 염라는 무사히 윤회의 길을 걸을 수 있을까?",https://image-comic.pstatic.net/webtoon/818192/thumbnail/thumbnail_IMAG21_a8988c53-5efd-4506-b046-b46bccd90c56.jpg,https://comic.naver.com/webtoon/list?titleId=818192
153,돌아온 쿠쿠짱,신의철,개그,"최강(?)의 펭귄 쿠쿠가 돌아왔다! 그런데 돌아온 곳이... 김성모 유니버스?!
과연 쿠쿠와 럭키짱 강건마는 힘을 합쳐 야수고의 일진들을 해치우고 세상의 평화를...
더 이상의 자세한 설명은 생략한다.",https://image-comic.pstatic.net/webtoon/818820/thumbnail/thumbnail_IMAG21_84ad5ffe-9290-438a-a416-c18149eca2b9.jpg,https://comic.naver.com/webtoon/list?titleId=818820
154,왕의 힘으로 회귀한다,성현,판타지,"무시, 멸시, 괴롭힘이 당연한 비각성자의 삶.

빌어먹을 루저...
빌어먹을 인생...
빌어먹을 각성..!
 
그리고 빌어먹을 죽음의 순간,
나는 기이한 존재 '왕'을 만난다.

 눈 부신 빛과 함께 다시 시작된 또 한 번의 삶.
하지만 이번에는 다르다.
이제 나도 각성자니깐!

내 앞길을 방해하는 모두를 집어삼키고
다시는 누군가에게 고개 숙이는 삶을 살지 않을 거다.",https://image-comic.pstatic.net/webtoon/817958/thumbnail/thumbnail_IMAG21_542523dc-b304-4a0b-9078-0b780c9b05d2.jpg,https://comic.naver.com/webtoon/list?titleId=817958
